clusterindex,Longitude,Latitude,SOG,COG
0,-43.14755,-22.87783333,8.2,104.8
0,-43.1472,-22.8779,8.1,102.2
0,-43.14676667,-22.87798333,8.1,102.8
0,-43.14636667,-22.87805,8.1,101.1
0,-43.15335,-22.88163333,8.8,168.6
0,-43.14591667,-22.87815,8.1,101.7
0,-43.15326667,-22.88205,8.9,168.7
0,-43.14556667,-22.87821667,8.0,100.4
0,-43.15318333,-22.88245,8.9,169.5
0,-43.14518333,-22.87826667,7.9,99.3
0,-43.1531,-22.88285,8.9,169.8
0,-43.14481667,-22.87833333,8.0,100.9
0,-43.14438333,-22.8784,8.0,98.7
0,-43.15841667,-22.88308333,7.2,231.2
0,-43.15301667,-22.8833,8.7,169.6
0,-43.144,-22.87846667,7.9,100.0
0,-43.15861667,-22.88335,7.1,219.1
0,-43.15295,-22.88361667,8.7,169.2
0,-43.15886667,-22.88363333,7.5,217.1
0,-43.15916667,-22.88385,7.7,227.3
0,-43.15283333,-22.88408333,8.6,168.4
0,-43.14356667,-22.87855,7.9,100.7
0,-43.15943333,-22.88406667,7.9,229.1
0,-43.15276667,-22.88438333,8.4,168.0
0,-43.14318333,-22.87863333,8.0,103.2
0,-43.15973333,-22.88436667,7.9,225.4
0,-43.15266667,-22.8848,8.2,167.9
0,-43.15996667,-22.88463333,7.8,218.7
0,-43.15258333,-22.88516667,7.9,168.1
0,-43.16016667,-22.88496667,7.7,210.1
0,-43.15418333,-22.84226667,8.3,8.5
0,-43.1541,-22.84188333,8.2,12.1
0,-43.154,-22.84151667,8.3,13.0
