clusterindex,Longitude,Latitude,SOG,COG
0,-43.17088333,-22.9026,3.5,250.4
0,-43.17101667,-22.90263333,3.0,252.3
0,-43.17113333,-22.90266667,2.3,254.2
0,-43.17123333,-22.90268333,1.7,256.2
0,-43.17126667,-22.90271667,1.2,256.9
0,-43.1644,-22.90098333,14.9,246.6
0,-43.16468333,-22.9011,10.4,247.0
0,-43.1649,-22.90118333,7.4,249.5
0,-43.1651,-22.90126667,6.8,249.2
0,-43.16526667,-22.90131667,5.8,251.2
0,-43.16541667,-22.90136667,5.4,248.1
0,-43.16558333,-22.90143333,5.9,251.3
0,-43.16573333,-22.90148333,5.6,247.2
0,-43.16591667,-22.90155,6.2,252.8
0,-43.16608333,-22.9016,5.8,248.9
0,-43.16628333,-22.90166667,6.0,249.4
0,-43.16643333,-22.90171667,6.2,249.7
0,-43.1666,-22.90176667,6.2,246.6
0,-43.16678333,-22.90183333,6.1,249.1
0,-43.16696667,-22.9019,6.2,247.3
0,-43.16713333,-22.90196667,6.2,246.5
0,-43.1673,-22.90203333,5.8,246.9
0,-43.16745,-22.9021,5.8,244.1
0,-43.1676,-22.90216667,5.6,242.3
0,-43.16776667,-22.90225,5.6,242.7
0,-43.16793333,-22.90233333,5.3,240.2
0,-43.16805,-22.90238333,5.3,240.5
0,-43.16818333,-22.90246667,5.3,241.5
0,-43.16833333,-22.90253333,4.9,244.5
0,-43.16846667,-22.9026,5.2,246.2
0,-43.1686,-22.90265,4.9,249.0
0,-43.16875,-22.90268333,5.0,251.3
0,-43.1689,-22.90271667,4.9,255.2
0,-43.16905,-22.90275,5.0,256.0
0,-43.1692,-22.90278333,5.2,256.5
